ID,Gender,DOB,CollegeID,CollegeTier,Degree,Specialization,CollegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,Salary
643081,m,1993-02-15,165,2,B.Tech/B.E.,electronics and communication engineering,69.53,165,1,Rajasthan,2014,300000
1010732,m,1991-12-30,11144,2,B.Tech/B.E.,electronics and communication engineering,80,11144,0,Madhya Pradesh,2014,100000
1152563,m,1993-03-16,13149,2,B.Tech/B.E.,electronics and communication engineering,72.14,13149,0,Maharashtra,2013,310000
239868,f,1989-05-28,1866,2,B.Tech/B.E.,computer engineering,82.84,1866,1,Karnataka,2011,510000
361994,f,1990-06-03,924,2,B.Tech/B.E.,computer engineering,77,924,0,Haryana,2012,330000
414039,m,1991-05-17,3905,2,B.Tech/B.E.,computer science & engineering,70.59,3905,0,Madhya Pradesh,2013,345000
329829,m,1991-04-07,11183,2,B.Tech/B.E.,information technology,62,11183,1,Telangana,2012,240000
1266586,m,1992-01-24,2899,2,B.Tech/B.E.,electronics and electrical engineering,75.6,2899,0,Telangana,2013,100000
467660,f,1988-05-17,11849,2,B.Tech/B.E.,computer engineering,65.7,11849,0,Telangana,2012,205000
525365,m,1989-06-18,12553,2,B.Tech/B.E.,computer engineering,76,12553,0,West Bengal,2012,110000
232481,m,1984-09-21,81,2,B.Tech/B.E.,electronics and electrical engineering,63.3,81,0,Uttar Pradesh,2011,2500000
765483,m,1992-06-07,13994,2,B.Tech/B.E.,electronics and electrical engineering,66,13994,0,Andhra Pradesh,2013,220000
1098764,m,1993-06-21,2819,2,B.Tech/B.E.,computer science & engineering,66.76,2819,0,Uttar Pradesh,2014,120000
644584,m,1988-01-03,12557,2,B.Tech/B.E.,information technology,71.23,12557,0,Uttar Pradesh,2012,185000
830982,m,1992-08-22,8195,1,B.Tech/B.E.,electronics and electrical engineering,75.5,8195,1,Delhi,2014,325000
407736,f,1990-03-18,3801,2,B.Tech/B.E.,computer engineering,9.3,3801,0,Karnataka,2012,490000
1084321,m,1991-01-04,1232,2,B.Tech/B.E.,computer science & engineering,72,1232,0,Karnataka,2013,525000
270455,m,1988-10-09,10387,2,B.Tech/B.E.,computer engineering,69.1,10387,0,Madhya Pradesh,2010,430000
1098801,f,1993-03-11,2988,1,B.Tech/B.E.,computer science & engineering,78.34,2988,0,Uttar Pradesh,2014,340000
455020,m,1989-12-05,272,2,B.Tech/B.E.,computer engineering,74.97,272,0,Punjab,2012,450000
661581,m,1989-10-01,12289,2,B.Tech/B.E.,computer engineering,71.6,12289,1,Rajasthan,2013,180000
1279987,m,1988-10-26,11157,1,MCA,computer application,76.2,11157,0,Jharkhand,2012,435000
262814,m,1988-06-18,4043,2,B.Tech/B.E.,information technology,6.95,4043,0,Uttar Pradesh,2011,145000
634935,m,1990-09-25,6575,2,B.Tech/B.E.,electronics and communication engineering,66.7,6575,1,Karnataka,2013,180000
1063324,m,1991-10-21,5717,2,B.Tech/B.E.,electronics & telecommunications,64.53,5717,0,Maharashtra,2013,300000
335460,m,1991-05-28,198,2,B.Tech/B.E.,electronics and communication engineering,77.5,198,0,Uttar Pradesh,2012,200000
525508,m,1991-05-02,3026,2,B.Tech/B.E.,electronics and communication engineering,68,3026,1,Telangana,2012,200000
284570,m,1989-09-22,3649,2,B.Tech/B.E.,electronics and communication engineering,61,3649,1,Karnataka,2011,180000
985445,m,1991-06-15,903,2,B.Tech/B.E.,information technology,56,903,0,Uttar Pradesh,2014,120000
354751,f,1991-05-27,8985,2,M.Tech./M.E.,computer science & engineering,83,8985,0,Tamil Nadu,2014,215000
708980,m,1991-08-20,277,2,B.Tech/B.E.,civil engineering,65.66,277,1,Karnataka,2013,295000
823040,m,1991-09-05,272,2,B.Tech/B.E.,electronics and communication engineering,83.43,272,0,Punjab,2014,300000
800018,m,1990-03-06,2813,2,B.Tech/B.E.,computer science & engineering,67,2813,0,Madhya Pradesh,2013,305000
990516,f,1993-07-06,11788,2,B.Tech/B.E.,information technology,75.6,11788,0,Andhra Pradesh,2014,325000
50241,m,1989-10-20,2927,2,B.Tech/B.E.,computer engineering,70.17,2927,1,Rajasthan,2010,120000
1088588,m,1993-07-02,1341,2,B.Tech/B.E.,mechanical engineering,78.36,1341,1,Telangana,2014,300000
1229820,m,1992-08-15,3801,2,B.Tech/B.E.,industrial & management engineering,80,3801,0,Karnataka,2014,320000
1048553,m,1992-08-05,12926,2,B.Tech/B.E.,computer science & engineering,76.1,12926,0,Punjab,2014,320000
509310,f,1990-02-06,4948,2,B.Tech/B.E.,electronics and communication engineering,72.25,4948,1,Rajasthan,2012,345000
267150,m,1990-12-25,7564,2,B.Tech/B.E.,information technology,63,7564,0,Haryana,2012,150000
1218497,m,1990-06-06,15009,2,B.Tech/B.E.,computer science & engineering,75.69,15009,0,Madhya Pradesh,2012,145000
33169,f,1988-03-23,47,1,B.Tech/B.E.,electronics and communication engineering,77,47,1,Delhi,2010,730000
806072,m,1990-07-28,11759,2,MCA,computer application,65.47,11759,0,Uttarakhand,2014,400000
619139,m,1991-03-08,57,2,B.Tech/B.E.,electronics and communication engineering,64.7,57,0,Haryana,2013,180000
1083259,m,1993-03-10,8297,2,B.Tech/B.E.,computer science & engineering,72.9,8297,1,West Bengal,2014,325000
470584,f,1992-12-18,12185,2,B.Tech/B.E.,computer engineering,72.3,12185,1,Rajasthan,2013,420000
1122695,f,1992-04-09,2813,2,B.Tech/B.E.,information technology,64,2813,0,Madhya Pradesh,2014,125000
816885,m,1992-01-28,14483,2,B.Tech/B.E.,electronics and communication engineering,75,14483,1,West Bengal,2013,300000
385354,m,1990-08-09,6739,2,B.Tech/B.E.,computer engineering,82.16,6739,0,Haryana,2012,355000
1034780,f,1990-11-02,11167,2,B.Tech/B.E.,computer science & engineering,79,11167,1,West Bengal,2013,95000
312286,f,1990-08-07,9769,2,B.Tech/B.E.,computer engineering,63.5,9769,1,Telangana,2011,395000
1203363,m,1993-06-13,8640,2,B.Tech/B.E.,electronics and communication engineering,78,8640,1,West Bengal,2014,230000
217036,m,1990-02-27,4948,2,B.Tech/B.E.,information technology,60,4948,1,Rajasthan,2011,415000
1211760,m,1989-10-14,13169,2,M.Tech./M.E.,computer science & engineering,78,13169,0,Uttar Pradesh,2013,215000
1088654,m,1990-07-07,2065,2,B.Tech/B.E.,electronics and communication engineering,74.2,2065,1,West Bengal,2013,205000
246190,m,1990-03-21,80,2,B.Tech/B.E.,information technology,69.73,80,0,Uttar Pradesh,2011,500000
283468,m,1988-06-25,2097,2,B.Tech/B.E.,electronics and communication engineering,61.4,2097,0,Uttar Pradesh,2011,390000
1003178,m,1993-06-23,16213,2,B.Tech/B.E.,electronics and communication engineering,61.38,16213,0,Uttar Pradesh,2014,180000
34472,m,1988-04-30,10950,1,B.Tech/B.E.,chemical engineering,75,10950,0,Punjab,2010,375000
604848,m,1993-02-11,272,2,B.Tech/B.E.,electronics and electrical engineering,78.84,272,0,Punjab,2013,200000
950824,f,1992-10-10,12949,1,B.Tech/B.E.,electronics and communication engineering,78,12949,1,Telangana,2014,300000
1066419,m,1989-02-27,4439,2,B.Tech/B.E.,information technology,63.42,4439,0,Uttar Pradesh,2013,335000
796593,m,1992-06-19,5807,2,B.Tech/B.E.,information technology,70.3,5807,0,Madhya Pradesh,2013,420000
505818,m,1989-03-06,165,2,B.Tech/B.E.,electronics and communication engineering,65.15,165,1,Rajasthan,2012,200000
600997,f,1990-08-22,272,2,B.Tech/B.E.,computer engineering,67,272,0,Punjab,2013,240000
815553,f,1992-01-31,7031,2,B.Tech/B.E.,computer science & engineering,70.1,7031,0,Chhattisgarh,2013,120000
64400,m,1989-01-22,3356,2,B.Tech/B.E.,computer engineering,75.73,3356,1,Karnataka,2010,500000
1029318,f,1990-09-03,37,2,B.Tech/B.E.,electronics and communication engineering,72.4,37,1,Delhi,2013,310000
331674,m,1991-03-01,10640,2,B.Tech/B.E.,electronics and electrical engineering,87.5,10640,1,Tamil Nadu,2012,120000
238452,m,1988-10-14,1067,2,B.Tech/B.E.,electronics and communication engineering,65.8,1067,0,Karnataka,2011,290000
191027,f,1986-10-23,11157,1,MCA,computer application,90,11157,0,Jharkhand,2011,350000
1211564,m,1992-09-06,1388,1,B.Tech/B.E.,information technology,71.8,1388,0,Haryana,2014,325000
387430,f,1989-10-09,449,2,B.Tech/B.E.,biotechnology,73,449,1,Tamil Nadu,2012,235000
1282459,m,1994-01-05,12941,2,B.Tech/B.E.,electronics and communication engineering,70.1,12941,0,Andhra Pradesh,2015,325000
134963,m,1986-05-12,1424,2,B.Tech/B.E.,instrumentation and control engineering,84.4,1424,0,West Bengal,2010,1300000
343490,f,1990-09-19,11368,2,B.Tech/B.E.,electronics and communication engineering,60,11368,0,Uttar Pradesh,2012,225000
955595,f,1993-01-17,12666,2,B.Tech/B.E.,electronics & telecommunications,71.2,12666,0,Uttar Pradesh,2014,100000
52916,f,1989-07-21,472,2,B.Tech/B.E.,information technology,63.7,472,1,Maharashtra,2010,300000
665324,f,1991-03-26,485,2,B.Tech/B.E.,information technology,65,485,0,Uttar Pradesh,2013,355000
358393,f,1990-05-14,167,2,B.Tech/B.E.,computer engineering,77,167,0,Haryana,2012,430000
1036442,m,1991-08-11,11467,2,B.Tech/B.E.,electronics and communication engineering,68,11467,0,Rajasthan,2013,240000
1096106,f,1992-01-26,3427,2,B.Tech/B.E.,electronics and communication engineering,76,3427,0,Orissa,2014,115000
332563,m,1991-11-10,7600,2,B.Tech/B.E.,computer engineering,69,7600,0,Uttar Pradesh,2013,180000
322753,m,1990-06-28,3427,2,B.Tech/B.E.,electronics and communication engineering,78,3427,0,Orissa,2012,95000
240634,m,1989-06-30,48,1,B.Tech/B.E.,electronics and communication engineering,74.3,48,1,Delhi,2011,350000
247003,f,1989-07-19,6570,2,B.Tech/B.E.,electronics and electrical engineering,78.7,6570,0,Orissa,2011,345000
1087768,m,1992-09-24,14069,2,B.Tech/B.E.,computer science & engineering,61.8,14069,0,Haryana,2014,315000
553645,m,1990-11-08,48,1,B.Tech/B.E.,computer science & engineering,68,48,1,Delhi,2013,350000
666201,m,1992-03-26,47,1,B.Tech/B.E.,computer science & engineering,76,47,1,Delhi,2014,325000
1122980,f,1990-06-01,6480,2,MCA,computer application,71,6480,0,Maharashtra,2013,190000
214231,f,1990-06-09,44,2,B.Tech/B.E.,computer engineering,73,44,0,Uttar Pradesh,2012,465000
806476,m,1992-01-30,11759,2,B.Tech/B.E.,computer science & engineering,84,11759,0,Uttarakhand,2014,500000
730823,m,1992-01-19,8297,2,B.Tech/B.E.,electronics & telecommunications,73,8297,1,West Bengal,2013,415000
1251710,m,1990-07-25,6739,2,B.Tech/B.E.,computer science & engineering,83,6739,0,Haryana,2013,140000
806424,m,1992-09-07,11759,2,B.Tech/B.E.,computer science & engineering,82.67,11759,0,Uttarakhand,2014,350000
1218764,m,1992-09-09,15866,2,B.Tech/B.E.,information technology,68.26,15866,0,Haryana,2014,320000
655515,m,1991-06-30,165,2,B.Tech/B.E.,computer engineering,73,165,1,Rajasthan,2013,420000
1150621,f,1991-07-26,9128,2,B.Tech/B.E.,computer science & engineering,67.4,9128,1,Telangana,2013,145000
352906,m,1990-10-07,9481,2,B.Tech/B.E.,electronics and communication engineering,61.92,9481,0,Tamil Nadu,2012,150000
580718,m,1990-12-17,8195,1,B.Tech/B.E.,computer science & engineering,68,8195,1,Delhi,2013,420000
633578,m,1991-04-15,1982,2,B.Tech/B.E.,information technology,69.43,1982,0,Uttar Pradesh,2013,180000
597773,m,1991-04-23,47,1,B.Tech/B.E.,computer engineering,69,47,1,Delhi,2013,400000
335720,m,1990-09-12,1141,2,B.Tech/B.E.,electronics and communication engineering,75.6,1141,0,Andhra Pradesh,2012,440000
873020,m,1991-07-10,9074,2,B.Tech/B.E.,computer science & engineering,80.6,9074,1,Telangana,2013,240000
333596,m,1991-02-27,11168,2,B.Tech/B.E.,computer engineering,69.03,11168,1,Telangana,2012,405000
1120492,m,1991-02-18,8634,2,B.Tech/B.E.,electronics & telecommunications,70.87,8634,0,Maharashtra,2013,200000
913574,m,1993-04-10,15022,1,B.Tech/B.E.,electronics and communication engineering,60.9,15022,0,Tamil Nadu,2014,310000
794269,m,1992-09-26,8350,2,B.Tech/B.E.,electronics and communication engineering,73,8350,0,Uttar Pradesh,2014,325000
274473,f,1990-01-31,499,2,B.Tech/B.E.,electronics and communication engineering,74,499,1,Telangana,2011,440000
529431,m,1991-10-05,5583,2,B.Tech/B.E.,computer engineering,65.02,5583,0,Karnataka,2012,405000
1078264,m,1991-05-15,12941,2,B.Tech/B.E.,electronics and computer engineering,71,12941,0,Andhra Pradesh,2013,240000
1208010,m,1992-01-07,8297,2,B.Tech/B.E.,information technology,74.3,8297,1,West Bengal,2014,145000
983328,f,1991-04-15,387,2,B.Tech/B.E.,biotechnology,76.5,387,0,Uttar Pradesh,2014,170000
553678,m,1991-10-05,48,1,B.Tech/B.E.,computer engineering,80.8,48,1,Delhi,2013,265000
542410,m,1991-06-30,350,2,B.Tech/B.E.,information technology,69.91,350,0,Uttar Pradesh,2013,440000
1097251,m,1989-12-27,6739,2,B.Tech/B.E.,computer science & engineering,62.37,6739,0,Haryana,2013,325000
317779,m,1990-03-03,650,2,B.Tech/B.E.,electronics and communication engineering,68,650,0,Kerala,2012,355000
797600,m,1991-11-04,7000,2,B.Tech/B.E.,electronics and communication engineering,77,7000,1,Karnataka,2013,600000
328451,m,1990-04-15,55,2,B.Tech/B.E.,mechanical engineering,61.73,55,0,Uttar Pradesh,2012,430000
215931,f,1989-07-01,5026,2,B.Tech/B.E.,information technology,74,5026,0,Orissa,2011,380000
278898,m,1989-07-01,4971,2,B.Tech/B.E.,electrical engineering,69,4971,0,Uttar Pradesh,2011,320000
784141,f,1990-08-11,7424,2,B.Tech/B.E.,electronics and communication engineering,72.2,7424,1,Rajasthan,2012,140000
407688,f,1990-02-27,3801,2,B.Tech/B.E.,information technology,85.8,3801,0,Karnataka,2012,320000
47916,m,1987-04-15,6268,2,B.Tech/B.E.,information technology,61.5,6268,0,Haryana,2010,280000
807302,m,1992-01-18,11759,2,B.Tech/B.E.,mechanical engineering,66.17,11759,0,Uttarakhand,2014,120000
941955,m,1990-09-13,272,2,MCA,computer application,72,272,0,Punjab,2014,300000
1179971,m,1992-10-03,6232,2,B.Tech/B.E.,electronics and communication engineering,69.42,6232,0,Kerala,2014,120000
455357,m,1990-09-14,272,2,B.Tech/B.E.,computer engineering,66.6,272,0,Punjab,2012,250000
439077,m,1991-06-10,3081,2,B.Tech/B.E.,electronics & telecommunications,71.3,3081,0,Orissa,2012,310000
1063131,f,1993-08-01,3931,2,B.Tech/B.E.,computer science & engineering,75.27,3931,0,Andhra Pradesh,2014,100000
1035883,m,1990-03-28,7869,2,B.Tech/B.E.,computer science & engineering,70.3,7869,0,Uttar Pradesh,2013,280000
795013,m,1990-10-09,12199,2,MCA,computer application,77.04,12199,0,Uttar Pradesh,2014,105000
917544,m,1990-11-08,7626,2,MCA,computer application,78.16,7626,0,Uttar Pradesh,2014,220000
473226,f,1992-06-28,57,2,B.Tech/B.E.,electronics and communication engineering,62,57,0,Haryana,2014,200000
342743,m,1991-12-20,5475,1,B.Tech/B.E.,electronics and communication engineering,90.01,5475,0,Bihar,2012,610000
1044443,f,1991-10-21,51,2,B.Tech/B.E.,computer science & engineering,71.78,51,0,Uttar Pradesh,2013,240000
225973,m,1990-08-11,8099,2,B.Tech/B.E.,mechanical engineering,72.19,8099,0,Karnataka,2012,400000
193023,m,1989-08-15,893,2,B.Tech/B.E.,information technology,73.5,893,0,Uttar Pradesh,2011,725000
337656,m,1990-12-17,3076,2,B.Tech/B.E.,electronics and communication engineering,87.1,3076,0,Tamil Nadu,2012,500000
465556,m,1990-08-24,9801,2,B.Tech/B.E.,electronics and electrical engineering,61.14,9801,1,Telangana,2012,100000
1264789,m,1992-08-09,5514,2,B.Tech/B.E.,information technology,71.54,5514,0,Haryana,2014,320000
918568,m,1991-01-12,11973,1,B.Tech/B.E.,mechanical engineering,55,11973,1,Maharashtra,2013,775000
831973,m,1992-02-17,9748,2,B.Tech/B.E.,information technology,70,9748,1,Telangana,2014,305000
614413,m,1991-02-15,272,2,B.Tech/B.E.,computer engineering,62,272,0,Punjab,2014,120000
1095193,f,1989-07-22,6814,2,B.Tech/B.E.,electrical engineering,76,6814,0,West Bengal,2011,120000
1046268,m,1992-11-13,11467,2,B.Tech/B.E.,electronics and communication engineering,66,11467,0,Rajasthan,2013,240000
1095943,m,1989-07-02,6884,2,M.Tech./M.E.,computer science & engineering,72.5,6884,0,West Bengal,2014,100000
1044954,m,1991-05-19,8896,2,B.Tech/B.E.,computer science & engineering,64,8896,1,Telangana,2012,170000
872042,m,1994-09-10,347,2,B.Tech/B.E.,electronics and communication engineering,66,347,0,Uttar Pradesh,2014,200000
373206,m,1991-02-22,13536,2,M.Tech./M.E.,other,69,13536,1,Maharashtra,2015,150000
670620,m,1991-08-20,67,2,B.Tech/B.E.,computer science & engineering,64,67,0,Uttar Pradesh,2013,310000
1123185,m,1991-10-03,13697,2,B.Tech/B.E.,computer science & engineering,67.2,13697,1,West Bengal,2014,100000
611458,m,1991-01-08,64,2,B.Tech/B.E.,electronics and communication engineering,68,64,0,Uttar Pradesh,2013,350000
520456,m,1991-11-09,1871,2,B.Tech/B.E.,mechanical engineering,67.93,1871,0,Maharashtra,2013,100000
336560,f,1989-09-23,10930,2,B.Tech/B.E.,computer engineering,78,10930,1,West Bengal,2012,450000
814788,m,1990-11-30,1714,2,B.Tech/B.E.,computer science & engineering,74.3,1714,0,Orissa,2012,360000
927464,m,1993-04-14,5015,2,B.Tech/B.E.,computer science & engineering,73.2,5015,0,Andhra Pradesh,2014,325000
211934,m,1989-05-19,176,2,B.Tech/B.E.,computer engineering,64,176,0,Punjab,2012,50000
944290,f,1991-07-23,3816,2,B.Tech/B.E.,electronics and electrical engineering,75,3816,1,Tamil Nadu,2013,200000
467560,m,1990-04-14,8400,2,B.Tech/B.E.,computer engineering,71.44,8400,0,Telangana,2012,235000
1202802,f,1990-08-19,9801,2,MCA,computer application,73,9801,1,Telangana,2013,100000
616935,m,1992-02-03,1136,2,B.Tech/B.E.,computer science & engineering,75,1136,0,Tamil Nadu,2013,130000
35408,m,1988-08-03,44,2,B.Tech/B.E.,information technology,71.11,44,0,Uttar Pradesh,2011,430000
984550,m,1992-09-05,387,2,B.Tech/B.E.,electronics and communication engineering,82.7,387,0,Uttar Pradesh,2015,320000
1171253,m,1991-12-16,3489,2,B.Tech/B.E.,information technology,67,3489,0,Maharashtra,2013,220000
1207660,m,1993-07-05,16150,2,B.Tech/B.E.,electronics and communication engineering,71.04,16150,1,Telangana,2014,120000
663786,f,1992-08-23,4450,2,B.Tech/B.E.,information technology,79,4450,0,Uttar Pradesh,2013,385000
615835,m,1992-09-06,272,2,B.Tech/B.E.,computer engineering,60,272,0,Punjab,2014,220000
1044367,m,1993-05-27,14382,2,B.Tech/B.E.,electronics and electrical engineering,75.3,14382,1,Telangana,2014,300000
711342,m,1992-12-07,184,2,B.Tech/B.E.,computer science & engineering,69.54,184,0,Uttar Pradesh,2013,120000
321090,m,1990-07-15,47,1,B.Tech/B.E.,computer engineering,72,47,1,Delhi,2012,520000
295129,f,1991-12-26,2988,1,B.Tech/B.E.,computer engineering,72,2988,0,Uttar Pradesh,2012,300000
1088210,m,1991-03-28,13001,2,B.Tech/B.E.,information technology,65,13001,0,Madhya Pradesh,2012,180000
123370,m,1989-01-18,1330,2,B.Tech/B.E.,information technology,54,1330,1,Maharashtra,2011,280000
1091127,m,1992-12-20,11118,2,B.Tech/B.E.,electronics & telecommunications,74,11118,0,Orissa,2013,150000
329579,m,1989-04-02,253,2,MCA,computer application,83.52,253,1,West Bengal,2012,100000
644569,m,1990-12-21,6907,2,B.Tech/B.E.,computer science & engineering,65,6907,0,Haryana,2012,280000
859668,m,1991-06-09,8351,1,B.Tech/B.E.,electrical engineering,69.4,8351,0,Karnataka,2013,330000
652414,m,1991-10-01,1985,2,B.Tech/B.E.,electronics and electrical engineering,75,1985,1,Tamil Nadu,2013,180000
512748,m,1991-01-05,12478,2,B.Tech/B.E.,computer engineering,66.5,12478,0,Uttar Pradesh,2012,520000
1169464,f,1989-07-09,7464,2,B.Tech/B.E.,electrical engineering,63.83,7464,0,Maharashtra,2012,300000
327337,m,1990-03-09,6196,2,B.Tech/B.E.,electronics & telecommunications,62,6196,0,Maharashtra,2012,415000
421614,m,1990-06-16,79,2,B.Tech/B.E.,electronics and communication engineering,66.5,79,0,Uttar Pradesh,2012,215000
676634,m,1991-12-26,4374,2,B.Tech/B.E.,information technology,68.53,4374,0,Madhya Pradesh,2013,310000
833462,m,1989-04-03,4647,2,B.Tech/B.E.,computer engineering,73,4647,0,Tamil Nadu,2010,240000
576127,m,1990-09-13,7376,2,B.Tech/B.E.,information technology,69.62,7376,0,Uttar Pradesh,2013,195000
298308,m,1990-10-01,7586,2,B.Tech/B.E.,information technology,82.6,7586,0,Tamil Nadu,2012,430000
247966,m,1989-06-07,6164,2,B.Tech/B.E.,computer engineering,68.75,6164,1,Telangana,2011,400000
326978,m,1990-11-25,6196,2,B.Tech/B.E.,electronics & telecommunications,73.59,6196,0,Maharashtra,2012,450000
669535,m,1990-08-11,7269,2,MCA,computer application,69.06,7269,1,Telangana,2013,105000
902378,m,1992-08-10,3918,2,B.Tech/B.E.,computer science & engineering,68.71,3918,1,Karnataka,2014,275000
